BIBLIOTECA;MÉTODO;EXCEÇÃO;#ISSUES;#REPOSITÓRIOS;#STACKTRACES
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.JdkDynamicAopProxy.invoke;org.hibernate.exception.GenericJDBCException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.JdkDynamicAopProxy.invoke;org.hibernate.id.IdentifierGenerationException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.JdkDynamicAopProxy.invoke;org.hibernate.LazyInitializationException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.JdkDynamicAopProxy.invoke;org.hibernate.StaleObjectStateException;4;1;4
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.JdkDynamicAopProxy.invoke;org.hibernate.StaleStateException;2;2;2
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.JdkDynamicAopProxy.invoke;org.springframework.dao.DuplicateKeyException;2;1;2
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ProxyFactory.getProxy;java.lang.IllegalArgumentException;1;1;2
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;java.lang.IllegalArgumentException;2;2;2
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;java.lang.NumberFormatException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;java.util.ConcurrentModificationException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;java.util.NoSuchElementException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;javax.persistence.PersistenceException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.elasticsearch.search.builder.SearchSourceBuilderException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.hibernate.exception.ConstraintViolationException;3;3;5
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.hibernate.exception.DataException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.hibernate.exception.GenericJDBCException;2;2;3
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.hibernate.exception.LockAcquisitionException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.hibernate.exception.SQLGrammarException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.hibernate.id.IdentifierGenerationException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.hibernate.LazyInitializationException;3;3;5
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.hibernate.QueryException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.hibernate.StaleObjectStateException;6;2;8
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.hibernate.StaleStateException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.hibernate.TransactionException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.springframework.dao.DuplicateKeyException;2;1;2
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;redis.clients.jedis.exceptions.JedisConnectionException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke;java.util.ConcurrentModificationException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke;javax.persistence.PersistenceException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke;org.elasticsearch.search.builder.SearchSourceBuilderException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke;org.hibernate.exception.GenericJDBCException;1;1;2
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke;org.hibernate.TransactionException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.support.AopUtils.canApply;java.lang.IllegalArgumentException;1;1;1
spring-aop-4.2.0.RELEASE.jar;org.springframework.aop.support.AopUtils.findAdvisorsThatCanApply;java.lang.IllegalArgumentException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.annotation.CommonAnnotationBeanPostProcessor.postProcessPropertyValues;org.springframework.beans.factory.BeanNotOfRequiredTypeException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.annotation.ConfigurationClassPostProcessor.enhanceConfigurationClasses;java.lang.IllegalStateException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.annotation.ConfigurationClassPostProcessor.postProcessBeanFactory;java.lang.IllegalStateException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.getBean;java.lang.IllegalArgumentException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.getBean;java.lang.IllegalStateException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.getBean;java.lang.reflect.UndeclaredThrowableException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.getBean;org.springframework.beans.factory.NoSuchBeanDefinitionException;5;3;6
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.getMessage;org.hibernate.exception.ConstraintViolationException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;com.mongodb.MongoException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.IllegalArgumentException;7;6;10
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.IllegalStateException;3;3;3
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.NumberFormatException;1;1;2
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.reflect.MalformedParameterizedTypeException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.reflect.UndeclaredThrowableException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.lang.RuntimeException;2;1;8
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;java.util.NoSuchElementException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.beans.BeanInstantiationException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.beans.factory.BeanCreationException;2;1;6
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.beans.factory.BeanDefinitionStoreException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.beans.factory.NoSuchBeanDefinitionException;5;4;5
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.beans.NotWritablePropertyException;2;2;2
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractMessageSource.getMessage;org.springframework.context.NoSuchMessageException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.AbstractRefreshableApplicationContext.getBeanFactory;java.lang.IllegalStateException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.DelegatingMessageSource.getMessage;org.hibernate.exception.ConstraintViolationException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.context.support.PropertySourcesPlaceholderConfigurer.postProcessBeanFactory;org.springframework.beans.factory.BeanDefinitionStoreException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.ui.ModelMap.addAttribute;java.lang.IllegalArgumentException;1;1;1
spring-context-4.2.0.RELEASE.jar;org.springframework.validation.AbstractBindingResult.getFieldValue;org.springframework.beans.NotReadablePropertyException;1;1;1
spring-core-4.2.0.RELEASE.jar;org.springframework.core.convert.support.ConversionUtils.invokeConverter;java.lang.IllegalArgumentException;1;1;1
spring-core-4.2.0.RELEASE.jar;org.springframework.core.convert.support.GenericConversionService.convert;java.lang.IllegalArgumentException;1;1;1
spring-core-4.2.0.RELEASE.jar;org.springframework.core.convert.support.GenericConversionService.convert;org.springframework.core.convert.ConverterNotFoundException;1;1;1
spring-core-4.2.0.RELEASE.jar;org.springframework.core.convert.support.ObjectToObjectConverter.convert;java.lang.IllegalArgumentException;1;1;1
spring-core-4.2.0.RELEASE.jar;org.springframework.util.ReflectionUtils.invokeMethod;java.lang.IllegalStateException;1;1;1
spring-data-commons-1.9.1.RELEASE.jar;org.springframework.data.repository.support.Repositories.getPersistentEntity;java.util.ConcurrentModificationException;1;1;1
spring-data-redis-1.4.2.RELEASE.jar;org.springframework.data.redis.connection.jedis.JedisConnection.hGet;redis.clients.jedis.exceptions.JedisDataException;1;1;1
spring-data-redis-1.4.2.RELEASE.jar;org.springframework.data.redis.core.DefaultHashOperations.get;redis.clients.jedis.exceptions.JedisDataException;1;1;1
spring-data-redis-1.4.2.RELEASE.jar;org.springframework.data.redis.core.RedisTemplate.execute;redis.clients.jedis.exceptions.JedisDataException;1;1;1
spring-expression-4.1.6.RELEASE.jar;org.springframework.expression.spel.ast.CompoundExpression.getValueInternal;java.lang.IllegalStateException;1;1;1
spring-expression-4.1.6.RELEASE.jar;org.springframework.expression.spel.ast.SpelNodeImpl.getValue;java.lang.IllegalStateException;1;1;1
spring-expression-4.1.6.RELEASE.jar;org.springframework.expression.spel.ast.TypeReference.getValueInternal;java.lang.IllegalStateException;1;1;1
spring-expression-4.1.6.RELEASE.jar;org.springframework.expression.spel.ExpressionState.findType;java.lang.IllegalStateException;1;1;1
spring-expression-4.1.6.RELEASE.jar;org.springframework.expression.spel.standard.SpelExpression.getValue;java.lang.IllegalStateException;1;1;1
spring-jdbc-4.1.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.execute;org.apache.commons.beanutils.ConversionException;1;1;1
spring-jdbc-4.1.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.execute;org.springframework.dao.DataIntegrityViolationException;3;2;4
spring-jdbc-4.1.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.execute;org.springframework.dao.DuplicateKeyException;2;1;2
spring-jdbc-4.1.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.queryForInt;org.springframework.dao.EmptyResultDataAccessException;1;1;1
spring-jdbc-4.1.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.queryForObject;org.springframework.dao.EmptyResultDataAccessException;1;1;1
spring-jdbc-4.1.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.update;org.apache.commons.beanutils.ConversionException;1;1;1
spring-jdbc-4.1.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.update;org.springframework.dao.DataIntegrityViolationException;3;2;4
spring-jdbc-4.1.6.RELEASE.jar;org.springframework.jdbc.core.JdbcTemplate.update;org.springframework.dao.DuplicateKeyException;2;1;2
spring-jdbc-4.1.6.RELEASE.jar;org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate;org.springframework.dao.DataIntegrityViolationException;3;2;4
spring-jdbc-4.1.6.RELEASE.jar;org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate;org.springframework.dao.DuplicateKeyException;2;1;2
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.annotation.PersistenceExceptionTranslationPostProcessor.setBeanFactory;java.lang.RuntimeException;2;1;7
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.ChainedPersistenceExceptionTranslator.translateExceptionIfPossible;java.lang.IllegalArgumentException;2;2;2
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.ChainedPersistenceExceptionTranslator.translateExceptionIfPossible;javax.persistence.PersistenceException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.ChainedPersistenceExceptionTranslator.translateExceptionIfPossible;org.hibernate.exception.DataException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.ChainedPersistenceExceptionTranslator.translateExceptionIfPossible;org.hibernate.exception.GenericJDBCException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.DataAccessUtils.translateIfNecessary;java.lang.IllegalArgumentException;2;2;2
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.DataAccessUtils.translateIfNecessary;javax.persistence.PersistenceException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.DataAccessUtils.translateIfNecessary;org.hibernate.exception.DataException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.DataAccessUtils.translateIfNecessary;org.hibernate.exception.GenericJDBCException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke;java.lang.IllegalArgumentException;2;2;2
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke;java.util.NoSuchElementException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke;javax.persistence.PersistenceException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke;org.hibernate.exception.DataException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke;org.hibernate.exception.GenericJDBCException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;java.lang.IllegalArgumentException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;java.lang.NumberFormatException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;java.util.NoSuchElementException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.exception.ConstraintViolationException;3;3;5
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.exception.DataException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.exception.GenericJDBCException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.exception.LockAcquisitionException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.exception.SQLGrammarException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.id.IdentifierGenerationException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.LazyInitializationException;2;2;4
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.QueryException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.StaleObjectStateException;6;2;8
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.hibernate.TransactionException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.springframework.dao.DuplicateKeyException;2;1;2
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;redis.clients.jedis.exceptions.JedisConnectionException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.support.AbstractPlatformTransactionManager.commit;javax.persistence.RollbackException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.support.AbstractPlatformTransactionManager.commit;org.hibernate.exception.ConstraintViolationException;5;4;7
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.support.AbstractPlatformTransactionManager.commit;org.hibernate.StaleObjectStateException;4;1;4
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.support.AbstractPlatformTransactionManager.getTransaction;org.hibernate.TransactionException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.support.TransactionTemplate.execute;org.activiti.engine.ActivitiException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.support.TransactionTemplate.execute;org.apache.commons.beanutils.ConversionException;1;1;1
spring-tx-4.1.6.RELEASE.jar;org.springframework.transaction.support.TransactionTemplate.execute;org.springframework.dao.DataIntegrityViolationException;3;2;4
spring-web-4.2.0.RELEASE.jar;org.springframework.web.bind.annotation.support.HandlerMethodInvoker.invokeHandlerMethod;java.util.ConcurrentModificationException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.bind.annotation.support.HandlerMethodInvoker.invokeHandlerMethod;org.springframework.dao.DuplicateKeyException;2;1;2
spring-web-4.2.0.RELEASE.jar;org.springframework.web.bind.annotation.support.HandlerMethodInvoker.invokeHandlerMethod;redis.clients.jedis.exceptions.JedisConnectionException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;com.mongodb.MongoException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;java.lang.IllegalArgumentException;2;2;5
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;java.lang.NumberFormatException;1;1;2
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;java.lang.reflect.UndeclaredThrowableException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;java.lang.RuntimeException;2;1;8
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;java.util.NoSuchElementException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;org.springframework.beans.BeanInstantiationException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;org.springframework.beans.factory.BeanCreationException;2;1;6
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;org.springframework.beans.factory.BeanDefinitionStoreException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;org.springframework.beans.factory.NoSuchBeanDefinitionException;4;4;4
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoader.initWebApplicationContext;org.springframework.beans.NotWritablePropertyException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;com.mongodb.MongoException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;java.lang.IllegalArgumentException;2;2;5
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;java.lang.NumberFormatException;1;1;2
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;java.lang.reflect.UndeclaredThrowableException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;java.lang.RuntimeException;2;1;8
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;java.util.NoSuchElementException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;org.springframework.beans.BeanInstantiationException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;org.springframework.beans.factory.BeanCreationException;2;1;6
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;org.springframework.beans.factory.BeanDefinitionStoreException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;org.springframework.beans.factory.NoSuchBeanDefinitionException;4;4;4
spring-web-4.2.0.RELEASE.jar;org.springframework.web.context.ContextLoaderListener.contextInitialized;org.springframework.beans.NotWritablePropertyException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;java.lang.IllegalArgumentException;9;9;9
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;java.lang.IllegalStateException;4;4;8
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;java.lang.IndexOutOfBoundsException;2;1;2
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;java.lang.RuntimeException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;java.lang.StringIndexOutOfBoundsException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;java.util.ConcurrentModificationException;3;3;3
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;javax.persistence.PersistenceException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;javax.ws.rs.WebApplicationException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;org.datanucleus.exceptions.NucleusUserException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;org.elasticsearch.search.builder.SearchSourceBuilderException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;org.hibernate.exception.ConstraintViolationException;1;1;2
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;org.hibernate.exception.DataException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;org.hibernate.exception.GenericJDBCException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;org.hibernate.exception.SQLGrammarException;1;1;2
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;org.hibernate.id.IdentifierGenerationException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;org.hibernate.LazyInitializationException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;org.hibernate.TransactionException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.DelegatingFilterProxy.doFilter;org.thymeleaf.exceptions.TemplateInputException;2;1;2
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;java.lang.IllegalArgumentException;7;7;8
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;java.lang.IllegalStateException;5;5;9
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;java.lang.RuntimeException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;java.util.ConcurrentModificationException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;javax.persistence.PersistenceException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;javax.persistence.TransactionRequiredException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;org.elasticsearch.search.builder.SearchSourceBuilderException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;org.hibernate.exception.ConstraintViolationException;3;3;5
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;org.hibernate.exception.DataException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;org.hibernate.exception.GenericJDBCException;2;2;4
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;org.hibernate.exception.SQLGrammarException;1;1;2
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;org.hibernate.id.IdentifierGenerationException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;org.hibernate.StaleObjectStateException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;org.hibernate.TransactionException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;org.springframework.dao.DuplicateKeyException;2;1;2
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;org.thymeleaf.exceptions.TemplateInputException;3;2;3
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;redis.clients.jedis.exceptions.JedisConnectionException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.filter.OncePerRequestFilter.doFilter;redis.clients.jedis.exceptions.JedisDataException;1;1;1
spring-web-4.2.0.RELEASE.jar;org.springframework.web.method.support.HandlerMethodArgumentResolverComposite.resolveArgument;java.util.ConcurrentModificationException;1;1;1
sshd-core-0.14.0.jar;org.apache.sshd.common.AbstractSessionIoHandler.exceptionCaught;java.lang.IllegalStateException;1;1;1
ST4-4.0.8.jar;org.stringtemplate.v4.ST.add;java.lang.IllegalArgumentException;1;1;3
storm-core-0.9.5.jar;backtype.storm.coordination.CoordinatedBolt.execute;kafka.common.OffsetOutOfRangeException;1;1;1
storm-core-0.9.5.jar;backtype.storm.serialization.KryoTupleSerializer.serialize;java.util.ConcurrentModificationException;1;1;1
storm-core-0.9.5.jar;backtype.storm.serialization.KryoValuesSerializer.serializeInto;java.util.ConcurrentModificationException;1;1;1
storm-core-0.9.5.jar;backtype.storm.spout.SpoutOutputCollector.emitDirect;java.lang.IllegalArgumentException;1;1;1
storm-core-0.9.5.jar;backtype.storm.StormSubmitter.submitJar;java.lang.RuntimeException;1;1;1
storm-core-0.9.5.jar;backtype.storm.task.ShellBolt.prepare;java.lang.RuntimeException;1;1;1
storm-core-0.9.5.jar;backtype.storm.transactional.TransactionalSpoutBatchExecutor.execute;kafka.common.OffsetOutOfRangeException;1;1;1
storm-core-0.9.5.jar;backtype.storm.utils.DisruptorQueue.consumeBatchWhenAvailable;java.lang.RuntimeException;2;1;2
storm-core-0.9.5.jar;backtype.storm.utils.DisruptorQueue.consumeBatchWhenAvailable;java.util.ConcurrentModificationException;1;1;1
